[4;33mReloaded modules[24m: Models, CustomOptimizers[0m
Versione tensorfolow: 2.1.0

SGD-HD, alpha_0=0.1, beta= 0.0001 (MNIST).
Epoch 40, Loss: 0.26085, Accuracy: 92.79, Test Loss: 0.26726, Test Accuracy: 92.37, Time:   15.2s
Epoch 41, Loss: 0.26066, Accuracy: 92.79, Test Loss: 0.26714, Test Accuracy: 92.4, Time:   16.2s
Epoch 42, Loss: 0.26038, Accuracy: 92.78, Test Loss: 0.26727, Test Accuracy: 92.39, Time:   15.2s
Epoch 43, Loss: 0.2601, Accuracy: 92.78, Test Loss: 0.26678, Test Accuracy: 92.39, Time:   16.2s
Epoch 44, Loss: 0.25982, Accuracy: 92.81, Test Loss: 0.26685, Test Accuracy: 92.43, Time:   15.2s
Epoch 45, Loss: 0.25966, Accuracy: 92.8, Test Loss: 0.26703, Test Accuracy: 92.38, Time:   15.4s
Epoch 46, Loss: 0.25959, Accuracy: 92.8, Test Loss: 0.2671, Test Accuracy: 92.41, Time:   15.1s
Epoch 47, Loss: 0.2594, Accuracy: 92.8, Test Loss: 0.26735, Test Accuracy: 92.37, Time:   15.2s
Epoch 48, Loss: 0.25914, Accuracy: 92.79, Test Loss: 0.26636, Test Accuracy: 92.44, Time:   16.3s
Epoch 49, Loss: 0.25911, Accuracy: 92.82, Test Loss: 0.26686, Test Accuracy: 92.52, Time:   15.7s
Epoch 50, Loss: 0.25903, Accuracy: 92.85, Test Loss: 0.26655, Test Accuracy: 92.43, Time:   16.2s

SGD, alpha=0.00001, (MNIST).
Epoch 1, Loss: 2.36821, Accuracy: 9.71, Test Loss: 2.32876, Test Accuracy: 10.67, Time:   14.4s
Epoch 2, Loss: 2.30857, Accuracy: 12.53, Test Loss: 2.26972, Test Accuracy: 13.75, Time:   13.5s
Epoch 3, Loss: 2.25308, Accuracy: 15.77, Test Loss: 2.2145, Test Accuracy: 17.29, Time:   14.4s
Epoch 4, Loss: 2.2008, Accuracy: 19.29, Test Loss: 2.16242, Test Accuracy: 21.08, Time:   14.1s
Epoch 5, Loss: 2.15128, Accuracy: 22.87, Test Loss: 2.11301, Test Accuracy: 24.93, Time:   13.4s
Epoch 6, Loss: 2.10423, Accuracy: 26.49, Test Loss: 2.06594, Test Accuracy: 28.85, Time:   14.1s
Epoch 7, Loss: 2.05927, Accuracy: 30.14, Test Loss: 2.02096, Test Accuracy: 32.34, Time:   14.4s
Epoch 8, Loss: 2.01627, Accuracy: 33.46, Test Loss: 1.97792, Test Accuracy: 35.76, Time:   14.6s
Epoch 9, Loss: 1.97506, Accuracy: 36.45, Test Loss: 1.93666, Test Accuracy: 38.74, Time:   14.4s
Epoch 10, Loss: 1.93549, Accuracy: 39.37, Test Loss: 1.89708, Test Accuracy: 41.49, Time:   14.4s
Epoch 11, Loss: 1.89746, Accuracy: 42.12, Test Loss: 1.85907, Test Accuracy: 44.05, Time:   14.3s
Epoch 12, Loss: 1.86099, Accuracy: 44.51, Test Loss: 1.82256, Test Accuracy: 46.46, Time:   14.4s
Epoch 13, Loss: 1.82588, Accuracy: 46.9, Test Loss: 1.78747, Test Accuracy: 48.63, Time:   13.6s
Epoch 14, Loss: 1.79208, Accuracy: 49.01, Test Loss: 1.75374, Test Accuracy: 50.69, Time:   14.1s
Epoch 15, Loss: 1.75963, Accuracy: 50.88, Test Loss: 1.7213, Test Accuracy: 52.72, Time:   14.1s
Epoch 16, Loss: 1.72834, Accuracy: 52.71, Test Loss: 1.69008, Test Accuracy: 54.42, Time:   13.9s
Epoch 17, Loss: 1.69834, Accuracy: 54.44, Test Loss: 1.66005, Test Accuracy: 55.78, Time:   14.0s
Epoch 18, Loss: 1.6693, Accuracy: 55.88, Test Loss: 1.63115, Test Accuracy: 57.11, Time:   14.2s
Epoch 19, Loss: 1.6414, Accuracy: 57.31, Test Loss: 1.60332, Test Accuracy: 58.4, Time:   14.3s
Epoch 20, Loss: 1.6146, Accuracy: 58.64, Test Loss: 1.57651, Test Accuracy: 59.54, Time:   13.5s
Epoch 21, Loss: 1.58871, Accuracy: 59.85, Test Loss: 1.55069, Test Accuracy: 60.87, Time:   14.2s
Epoch 22, Loss: 1.56369, Accuracy: 60.95, Test Loss: 1.52581, Test Accuracy: 62.01, Time:   14.4s
Epoch 23, Loss: 1.53968, Accuracy: 62.01, Test Loss: 1.50182, Test Accuracy: 63.07, Time:   14.2s
Epoch 24, Loss: 1.51649, Accuracy: 63.0, Test Loss: 1.47869, Test Accuracy: 64.23, Time:   14.7s
Epoch 25, Loss: 1.49405, Accuracy: 63.88, Test Loss: 1.45637, Test Accuracy: 65.17, Time:   15.0s
Epoch 26, Loss: 1.4725, Accuracy: 64.72, Test Loss: 1.43484, Test Accuracy: 66.19, Time:   14.1s
Epoch 27, Loss: 1.4516, Accuracy: 65.5, Test Loss: 1.41405, Test Accuracy: 66.92, Time:   14.2s
Epoch 28, Loss: 1.4314, Accuracy: 66.27, Test Loss: 1.39397, Test Accuracy: 67.58, Time:   14.1s
Epoch 29, Loss: 1.41193, Accuracy: 66.96, Test Loss: 1.37458, Test Accuracy: 68.35, Time:   13.8s
Epoch 30, Loss: 1.3932, Accuracy: 67.68, Test Loss: 1.35584, Test Accuracy: 69.14, Time:   14.4s
Epoch 31, Loss: 1.37499, Accuracy: 68.32, Test Loss: 1.33772, Test Accuracy: 69.77, Time:   14.4s
Epoch 32, Loss: 1.35737, Accuracy: 68.88, Test Loss: 1.32019, Test Accuracy: 70.34, Time:   13.5s
Epoch 33, Loss: 1.34034, Accuracy: 69.38, Test Loss: 1.30324, Test Accuracy: 71.02, Time:   14.4s
Epoch 34, Loss: 1.32393, Accuracy: 69.88, Test Loss: 1.28683, Test Accuracy: 71.48, Time:   14.5s
Epoch 35, Loss: 1.3079, Accuracy: 70.37, Test Loss: 1.27094, Test Accuracy: 71.92, Time:   14.4s
Epoch 36, Loss: 1.29245, Accuracy: 70.84, Test Loss: 1.25555, Test Accuracy: 72.32, Time:   14.4s
Epoch 37, Loss: 1.27739, Accuracy: 71.24, Test Loss: 1.24064, Test Accuracy: 72.71, Time:   14.0s
Epoch 38, Loss: 1.26287, Accuracy: 71.66, Test Loss: 1.22619, Test Accuracy: 73.07, Time:   13.8s
Epoch 39, Loss: 1.24878, Accuracy: 72.11, Test Loss: 1.21217, Test Accuracy: 73.53, Time:   14.4s
Epoch 40, Loss: 1.23517, Accuracy: 72.47, Test Loss: 1.19857, Test Accuracy: 73.88, Time:   13.5s
Epoch 41, Loss: 1.22189, Accuracy: 72.85, Test Loss: 1.18538, Test Accuracy: 74.29, Time:   14.1s
Epoch 42, Loss: 1.20897, Accuracy: 73.19, Test Loss: 1.17258, Test Accuracy: 74.53, Time:   13.4s
Epoch 43, Loss: 1.19649, Accuracy: 73.52, Test Loss: 1.16014, Test Accuracy: 74.86, Time:   8.3s
Epoch 44, Loss: 1.18435, Accuracy: 73.85, Test Loss: 1.14806, Test Accuracy: 75.18, Time:   6.9s
Epoch 45, Loss: 1.17249, Accuracy: 74.17, Test Loss: 1.13632, Test Accuracy: 75.44, Time:   7.0s
Epoch 46, Loss: 1.16107, Accuracy: 74.42, Test Loss: 1.12491, Test Accuracy: 75.73, Time:   7.4s
Epoch 47, Loss: 1.1499, Accuracy: 74.69, Test Loss: 1.11382, Test Accuracy: 76.16, Time:   7.5s
Epoch 48, Loss: 1.139, Accuracy: 74.94, Test Loss: 1.10303, Test Accuracy: 76.45, Time:   7.4s
Epoch 49, Loss: 1.12842, Accuracy: 75.19, Test Loss: 1.09253, Test Accuracy: 76.72, Time:   7.8s
Epoch 50, Loss: 1.11819, Accuracy: 75.41, Test Loss: 1.08231, Test Accuracy: 76.9, Time:   7.5s

SGD-HD, alpha_0=0.000001, beta= 0.0001 (MNIST).
Epoch 1, Loss: 0.51874, Accuracy: 85.67, Test Loss: 0.33743, Test Accuracy: 90.63, Time:   8.6s
Epoch 2, Loss: 0.33982, Accuracy: 90.38, Test Loss: 0.30701, Test Accuracy: 91.31, Time:   7.8s
Epoch 3, Loss: 0.31756, Accuracy: 91.08, Test Loss: 0.29592, Test Accuracy: 91.66, Time:   7.9s
Epoch 4, Loss: 0.3061, Accuracy: 91.34, Test Loss: 0.28996, Test Accuracy: 91.77, Time:   7.3s
Epoch 5, Loss: 0.29857, Accuracy: 91.52, Test Loss: 0.28709, Test Accuracy: 91.87, Time:   7.1s
Epoch 6, Loss: 0.29338, Accuracy: 91.73, Test Loss: 0.2824, Test Accuracy: 92.08, Time:   6.8s
Epoch 7, Loss: 0.28921, Accuracy: 91.83, Test Loss: 0.27912, Test Accuracy: 92.09, Time:   6.9s
Epoch 8, Loss: 0.28625, Accuracy: 91.97, Test Loss: 0.28043, Test Accuracy: 92.18, Time:   6.8s
Epoch 9, Loss: 0.28365, Accuracy: 92.04, Test Loss: 0.27776, Test Accuracy: 92.28, Time:   6.9s
Epoch 10, Loss: 0.28113, Accuracy: 92.17, Test Loss: 0.27644, Test Accuracy: 92.09, Time:   6.9s
Epoch 11, Loss: 0.2792, Accuracy: 92.2, Test Loss: 0.27476, Test Accuracy: 92.16, Time:   7.0s
Epoch 12, Loss: 0.2776, Accuracy: 92.18, Test Loss: 0.27516, Test Accuracy: 92.17, Time:   7.7s
Epoch 13, Loss: 0.27596, Accuracy: 92.32, Test Loss: 0.27386, Test Accuracy: 92.23, Time:   7.6s
Epoch 14, Loss: 0.27456, Accuracy: 92.33, Test Loss: 0.2722, Test Accuracy: 92.28, Time:   7.5s
Epoch 15, Loss: 0.27334, Accuracy: 92.34, Test Loss: 0.2717, Test Accuracy: 92.2, Time:   7.9s
Epoch 16, Loss: 0.27236, Accuracy: 92.4, Test Loss: 0.27256, Test Accuracy: 92.14, Time:   8.8s
Epoch 17, Loss: 0.2714, Accuracy: 92.43, Test Loss: 0.27166, Test Accuracy: 92.22, Time:   10.3s
Epoch 18, Loss: 0.2704, Accuracy: 92.45, Test Loss: 0.27057, Test Accuracy: 92.24, Time:   9.3s
Epoch 19, Loss: 0.26958, Accuracy: 92.44, Test Loss: 0.27063, Test Accuracy: 92.23, Time:   8.6s
Epoch 20, Loss: 0.26885, Accuracy: 92.51, Test Loss: 0.27028, Test Accuracy: 92.3, Time:   7.9s
Epoch 21, Loss: 0.26798, Accuracy: 92.54, Test Loss: 0.27003, Test Accuracy: 92.34, Time:   7.8s
Epoch 22, Loss: 0.2673, Accuracy: 92.56, Test Loss: 0.2702, Test Accuracy: 92.25, Time:   7.6s
Epoch 23, Loss: 0.2668, Accuracy: 92.61, Test Loss: 0.26987, Test Accuracy: 92.23, Time:   8.0s
Epoch 24, Loss: 0.26616, Accuracy: 92.6, Test Loss: 0.26949, Test Accuracy: 92.31, Time:   8.3s
Epoch 25, Loss: 0.26571, Accuracy: 92.65, Test Loss: 0.2692, Test Accuracy: 92.31, Time:   9.5s
Epoch 26, Loss: 0.26515, Accuracy: 92.65, Test Loss: 0.2695, Test Accuracy: 92.27, Time:   8.4s
Epoch 27, Loss: 0.26495, Accuracy: 92.62, Test Loss: 0.26861, Test Accuracy: 92.35, Time:   9.6s
Epoch 28, Loss: 0.26446, Accuracy: 92.61, Test Loss: 0.26874, Test Accuracy: 92.27, Time:   8.7s
Epoch 29, Loss: 0.26414, Accuracy: 92.68, Test Loss: 0.2689, Test Accuracy: 92.37, Time:   8.4s
Epoch 30, Loss: 0.26377, Accuracy: 92.66, Test Loss: 0.26829, Test Accuracy: 92.24, Time:   8.2s
Epoch 31, Loss: 0.26337, Accuracy: 92.69, Test Loss: 0.268, Test Accuracy: 92.37, Time:   9.4s
Epoch 32, Loss: 0.26298, Accuracy: 92.69, Test Loss: 0.26788, Test Accuracy: 92.37, Time:   9.1s
Epoch 33, Loss: 0.26267, Accuracy: 92.74, Test Loss: 0.26817, Test Accuracy: 92.42, Time:   9.0s
Epoch 34, Loss: 0.26243, Accuracy: 92.73, Test Loss: 0.26772, Test Accuracy: 92.39, Time:   7.8s
Epoch 35, Loss: 0.26202, Accuracy: 92.76, Test Loss: 0.26776, Test Accuracy: 92.48, Time:   8.1s
Epoch 36, Loss: 0.26182, Accuracy: 92.75, Test Loss: 0.26767, Test Accuracy: 92.35, Time:   9.4s
Epoch 37, Loss: 0.26159, Accuracy: 92.71, Test Loss: 0.26732, Test Accuracy: 92.37, Time:   8.4s
Epoch 38, Loss: 0.26121, Accuracy: 92.77, Test Loss: 0.26793, Test Accuracy: 92.34, Time:   8.1s
Epoch 39, Loss: 0.26105, Accuracy: 92.75, Test Loss: 0.26724, Test Accuracy: 92.35, Time:   8.3s
Epoch 40, Loss: 0.26085, Accuracy: 92.79, Test Loss: 0.26726, Test Accuracy: 92.37, Time:   8.4s
Epoch 41, Loss: 0.26066, Accuracy: 92.79, Test Loss: 0.26714, Test Accuracy: 92.4, Time:   9.0s
Epoch 42, Loss: 0.26038, Accuracy: 92.78, Test Loss: 0.26727, Test Accuracy: 92.39, Time:   8.1s
Epoch 43, Loss: 0.2601, Accuracy: 92.78, Test Loss: 0.26678, Test Accuracy: 92.39, Time:   8.2s
Epoch 44, Loss: 0.25982, Accuracy: 92.81, Test Loss: 0.26685, Test Accuracy: 92.43, Time:   8.1s
Epoch 45, Loss: 0.25966, Accuracy: 92.8, Test Loss: 0.26703, Test Accuracy: 92.38, Time:   8.0s
Epoch 46, Loss: 0.25959, Accuracy: 92.8, Test Loss: 0.2671, Test Accuracy: 92.41, Time:   8.1s
Epoch 47, Loss: 0.2594, Accuracy: 92.8, Test Loss: 0.26735, Test Accuracy: 92.37, Time:   8.0s
Epoch 48, Loss: 0.25914, Accuracy: 92.79, Test Loss: 0.26636, Test Accuracy: 92.44, Time:   8.0s
Epoch 49, Loss: 0.25911, Accuracy: 92.82, Test Loss: 0.26686, Test Accuracy: 92.52, Time:   8.7s
Epoch 50, Loss: 0.25903, Accuracy: 92.85, Test Loss: 0.26655, Test Accuracy: 92.43, Time:   10.3s

SGD, alpha=0.000001, (MNIST).
Epoch 1, Loss: 2.3964, Accuracy: 8.64, Test Loss: 2.38604, Test Accuracy: 8.66, Time:   11.2s
Epoch 2, Loss: 2.39, Accuracy: 8.83, Test Loss: 2.37945, Test Accuracy: 8.86, Time:   8.6s
Epoch 3, Loss: 2.38369, Accuracy: 9.07, Test Loss: 2.37292, Test Accuracy: 9.07, Time:   8.0s
Epoch 4, Loss: 2.37733, Accuracy: 9.32, Test Loss: 2.36644, Test Accuracy: 9.29, Time:   8.0s
Epoch 5, Loss: 2.37103, Accuracy: 9.58, Test Loss: 2.36003, Test Accuracy: 9.51, Time:   7.6s
Epoch 6, Loss: 2.36487, Accuracy: 9.83, Test Loss: 2.35367, Test Accuracy: 9.86, Time:   7.5s
Epoch 7, Loss: 2.3587, Accuracy: 10.07, Test Loss: 2.34737, Test Accuracy: 10.03, Time:   7.2s
Epoch 8, Loss: 2.3526, Accuracy: 10.33, Test Loss: 2.34111, Test Accuracy: 10.28, Time:   7.5s
Epoch 9, Loss: 2.34657, Accuracy: 10.61, Test Loss: 2.33491, Test Accuracy: 10.48, Time:   7.2s
Epoch 10, Loss: 2.34055, Accuracy: 10.87, Test Loss: 2.32876, Test Accuracy: 10.67, Time:   7.3s
Epoch 11, Loss: 2.33456, Accuracy: 11.13, Test Loss: 2.32266, Test Accuracy: 10.87, Time:   7.0s
Epoch 12, Loss: 2.32867, Accuracy: 11.39, Test Loss: 2.31661, Test Accuracy: 11.2, Time:   8.6s
Epoch 13, Loss: 2.32281, Accuracy: 11.69, Test Loss: 2.3106, Test Accuracy: 11.51, Time:   7.7s
Epoch 14, Loss: 2.31693, Accuracy: 12.01, Test Loss: 2.30463, Test Accuracy: 11.82, Time:   8.2s
Epoch 15, Loss: 2.31119, Accuracy: 12.31, Test Loss: 2.29871, Test Accuracy: 12.09, Time:   8.5s
Epoch 16, Loss: 2.30542, Accuracy: 12.62, Test Loss: 2.29283, Test Accuracy: 12.47, Time:   8.7s
Epoch 17, Loss: 2.29977, Accuracy: 12.89, Test Loss: 2.287, Test Accuracy: 12.72, Time:   8.0s
Epoch 18, Loss: 2.29405, Accuracy: 13.2, Test Loss: 2.2812, Test Accuracy: 13.05, Time:   8.4s
Epoch 19, Loss: 2.28842, Accuracy: 13.57, Test Loss: 2.27544, Test Accuracy: 13.35, Time:   8.9s
Epoch 20, Loss: 2.28291, Accuracy: 13.9, Test Loss: 2.26973, Test Accuracy: 13.75, Time:   7.7s
Epoch 21, Loss: 2.27734, Accuracy: 14.19, Test Loss: 2.26405, Test Accuracy: 14.08, Time:   8.4s
Epoch 22, Loss: 2.27177, Accuracy: 14.52, Test Loss: 2.25841, Test Accuracy: 14.38, Time:   8.7s
Epoch 23, Loss: 2.26637, Accuracy: 14.89, Test Loss: 2.2528, Test Accuracy: 14.66, Time:   7.9s
Epoch 24, Loss: 2.26091, Accuracy: 15.23, Test Loss: 2.24723, Test Accuracy: 14.98, Time:   8.5s
Epoch 25, Loss: 2.25547, Accuracy: 15.58, Test Loss: 2.24169, Test Accuracy: 15.31, Time:   9.0s
Epoch 26, Loss: 2.25017, Accuracy: 15.92, Test Loss: 2.23619, Test Accuracy: 15.69, Time:   9.1s
Epoch 27, Loss: 2.24477, Accuracy: 16.28, Test Loss: 2.23072, Test Accuracy: 16.13, Time:   9.7s
Epoch 28, Loss: 2.23942, Accuracy: 16.6, Test Loss: 2.22529, Test Accuracy: 16.51, Time:   10.5s
Epoch 29, Loss: 2.23416, Accuracy: 16.94, Test Loss: 2.21988, Test Accuracy: 16.84, Time:   8.7s
Epoch 30, Loss: 2.22894, Accuracy: 17.31, Test Loss: 2.21451, Test Accuracy: 17.29, Time:   9.3s
Epoch 31, Loss: 2.22375, Accuracy: 17.7, Test Loss: 2.20917, Test Accuracy: 17.76, Time:   7.6s
Epoch 32, Loss: 2.21855, Accuracy: 18.05, Test Loss: 2.20386, Test Accuracy: 18.11, Time:   9.1s
Epoch 33, Loss: 2.21336, Accuracy: 18.4, Test Loss: 2.19858, Test Accuracy: 18.36, Time:   7.5s
Epoch 34, Loss: 2.20833, Accuracy: 18.76, Test Loss: 2.19333, Test Accuracy: 18.71, Time:   6.8s
Epoch 35, Loss: 2.20315, Accuracy: 19.1, Test Loss: 2.18811, Test Accuracy: 19.01, Time:   6.8s
Epoch 36, Loss: 2.19811, Accuracy: 19.44, Test Loss: 2.18292, Test Accuracy: 19.24, Time:   6.8s
Epoch 37, Loss: 2.19296, Accuracy: 19.86, Test Loss: 2.17776, Test Accuracy: 19.68, Time:   7.1s
Epoch 38, Loss: 2.18801, Accuracy: 20.21, Test Loss: 2.17262, Test Accuracy: 20.28, Time:   6.9s
Epoch 39, Loss: 2.18296, Accuracy: 20.58, Test Loss: 2.16751, Test Accuracy: 20.7, Time:   7.0s
Epoch 40, Loss: 2.17806, Accuracy: 20.9, Test Loss: 2.16243, Test Accuracy: 21.06, Time:   6.8s
Epoch 41, Loss: 2.17307, Accuracy: 21.27, Test Loss: 2.15738, Test Accuracy: 21.43, Time:   6.9s
Epoch 42, Loss: 2.16813, Accuracy: 21.59, Test Loss: 2.15235, Test Accuracy: 21.91, Time:   6.8s
Epoch 43, Loss: 2.16325, Accuracy: 21.94, Test Loss: 2.14734, Test Accuracy: 22.24, Time:   6.8s
Epoch 44, Loss: 2.15845, Accuracy: 22.27, Test Loss: 2.14237, Test Accuracy: 22.64, Time:   6.8s
Epoch 45, Loss: 2.15354, Accuracy: 22.66, Test Loss: 2.13741, Test Accuracy: 23.02, Time:   6.8s
Epoch 46, Loss: 2.14875, Accuracy: 23.03, Test Loss: 2.13249, Test Accuracy: 23.38, Time:   6.9s
Epoch 47, Loss: 2.14396, Accuracy: 23.44, Test Loss: 2.12758, Test Accuracy: 23.81, Time:   6.9s
Epoch 48, Loss: 2.13917, Accuracy: 23.83, Test Loss: 2.1227, Test Accuracy: 24.16, Time:   6.8s
Epoch 49, Loss: 2.13441, Accuracy: 24.2, Test Loss: 2.11785, Test Accuracy: 24.61, Time:   6.8s
Epoch 50, Loss: 2.12968, Accuracy: 24.55, Test Loss: 2.11302, Test Accuracy: 24.93, Time:   6.8s

SGD-HD (Multiplicative), alpha_0=0.1, beta= 0.02 (MNIST).
Epoch 1, Loss: 0.37222, Accuracy: 89.2, Test Loss: 0.29596, Test Accuracy: 91.49, Time:   8.4s
Epoch 2, Loss: 0.30239, Accuracy: 91.41, Test Loss: 0.283, Test Accuracy: 91.94, Time:   8.3s
Epoch 3, Loss: 0.29132, Accuracy: 91.78, Test Loss: 0.28018, Test Accuracy: 92.04, Time:   8.5s
Epoch 4, Loss: 0.28556, Accuracy: 91.97, Test Loss: 0.27806, Test Accuracy: 91.97, Time:   8.4s
Epoch 5, Loss: 0.28126, Accuracy: 92.12, Test Loss: 0.27743, Test Accuracy: 92.08, Time:   8.4s
Epoch 6, Loss: 0.27857, Accuracy: 92.2, Test Loss: 0.27465, Test Accuracy: 92.14, Time:   8.5s
Epoch 7, Loss: 0.2764, Accuracy: 92.24, Test Loss: 0.27269, Test Accuracy: 92.29, Time:   8.7s
Epoch 8, Loss: 0.27489, Accuracy: 92.3, Test Loss: 0.27433, Test Accuracy: 92.2, Time:   8.4s
Epoch 9, Loss: 0.2736, Accuracy: 92.35, Test Loss: 0.27283, Test Accuracy: 92.27, Time:   8.3s
Epoch 10, Loss: 0.2721, Accuracy: 92.44, Test Loss: 0.27203, Test Accuracy: 92.3, Time:   10.9s
Epoch 11, Loss: 0.2711, Accuracy: 92.45, Test Loss: 0.2712, Test Accuracy: 92.27, Time:   9.9s
Epoch 12, Loss: 0.27031, Accuracy: 92.43, Test Loss: 0.2715, Test Accuracy: 92.17, Time:   9.1s
Epoch 13, Loss: 0.26936, Accuracy: 92.5, Test Loss: 0.27086, Test Accuracy: 92.37, Time:   9.4s
Epoch 14, Loss: 0.26852, Accuracy: 92.52, Test Loss: 0.26981, Test Accuracy: 92.34, Time:   9.5s
Epoch 15, Loss: 0.26794, Accuracy: 92.53, Test Loss: 0.26968, Test Accuracy: 92.25, Time:   8.6s
Epoch 16, Loss: 0.26741, Accuracy: 92.57, Test Loss: 0.27042, Test Accuracy: 92.21, Time:   16.3s
Epoch 17, Loss: 0.26692, Accuracy: 92.56, Test Loss: 0.26978, Test Accuracy: 92.23, Time:   16.6s
Epoch 18, Loss: 0.26636, Accuracy: 92.57, Test Loss: 0.2693, Test Accuracy: 92.29, Time:   17.1s
Epoch 19, Loss: 0.26588, Accuracy: 92.57, Test Loss: 0.26926, Test Accuracy: 92.26, Time:   17.6s
Epoch 20, Loss: 0.26555, Accuracy: 92.62, Test Loss: 0.26921, Test Accuracy: 92.38, Time:   16.7s
Epoch 21, Loss: 0.26505, Accuracy: 92.62, Test Loss: 0.26919, Test Accuracy: 92.39, Time:   16.9s
Epoch 22, Loss: 0.26466, Accuracy: 92.65, Test Loss: 0.26914, Test Accuracy: 92.29, Time:   17.6s
Epoch 23, Loss: 0.26444, Accuracy: 92.68, Test Loss: 0.26886, Test Accuracy: 92.32, Time:   16.9s
Epoch 24, Loss: 0.26412, Accuracy: 92.67, Test Loss: 0.26886, Test Accuracy: 92.34, Time:   17.7s
Epoch 25, Loss: 0.26392, Accuracy: 92.66, Test Loss: 0.2688, Test Accuracy: 92.32, Time:   17.0s
Epoch 26, Loss: 0.26366, Accuracy: 92.67, Test Loss: 0.26883, Test Accuracy: 92.37, Time:   17.1s
Epoch 27, Loss: 0.26359, Accuracy: 92.67, Test Loss: 0.26852, Test Accuracy: 92.34, Time:   17.1s
Epoch 28, Loss: 0.26333, Accuracy: 92.65, Test Loss: 0.26846, Test Accuracy: 92.3, Time:   17.7s
Epoch 29, Loss: 0.26313, Accuracy: 92.71, Test Loss: 0.26856, Test Accuracy: 92.36, Time:   17.2s
Epoch 30, Loss: 0.26298, Accuracy: 92.69, Test Loss: 0.26808, Test Accuracy: 92.36, Time:   16.6s
Epoch 31, Loss: 0.26275, Accuracy: 92.71, Test Loss: 0.26796, Test Accuracy: 92.37, Time:   17.8s
Epoch 32, Loss: 0.26252, Accuracy: 92.72, Test Loss: 0.26794, Test Accuracy: 92.39, Time:   18.2s
Epoch 33, Loss: 0.26236, Accuracy: 92.73, Test Loss: 0.2681, Test Accuracy: 92.45, Time:   18.1s
Epoch 34, Loss: 0.26226, Accuracy: 92.74, Test Loss: 0.26783, Test Accuracy: 92.42, Time:   18.1s
Epoch 35, Loss: 0.26202, Accuracy: 92.76, Test Loss: 0.2679, Test Accuracy: 92.42, Time:   17.9s
Epoch 36, Loss: 0.26187, Accuracy: 92.74, Test Loss: 0.26787, Test Accuracy: 92.37, Time:   17.8s
Epoch 37, Loss: 0.26178, Accuracy: 92.73, Test Loss: 0.26765, Test Accuracy: 92.36, Time:   17.8s
Epoch 38, Loss: 0.2615, Accuracy: 92.75, Test Loss: 0.26795, Test Accuracy: 92.36, Time:   17.8s
Epoch 39, Loss: 0.2614, Accuracy: 92.73, Test Loss: 0.26758, Test Accuracy: 92.34, Time:   18.0s
Epoch 40, Loss: 0.26129, Accuracy: 92.75, Test Loss: 0.26751, Test Accuracy: 92.37, Time:   18.0s
Epoch 41, Loss: 0.26118, Accuracy: 92.77, Test Loss: 0.26752, Test Accuracy: 92.44, Time:   18.0s
Epoch 42, Loss: 0.26103, Accuracy: 92.77, Test Loss: 0.26757, Test Accuracy: 92.38, Time:   17.8s
Epoch 43, Loss: 0.26084, Accuracy: 92.75, Test Loss: 0.26736, Test Accuracy: 92.39, Time:   17.7s
Epoch 44, Loss: 0.26066, Accuracy: 92.79, Test Loss: 0.26734, Test Accuracy: 92.4, Time:   17.6s
Epoch 45, Loss: 0.26055, Accuracy: 92.78, Test Loss: 0.26739, Test Accuracy: 92.42, Time:   17.9s
Epoch 46, Loss: 0.26051, Accuracy: 92.78, Test Loss: 0.26748, Test Accuracy: 92.42, Time:   17.8s
Epoch 47, Loss: 0.26038, Accuracy: 92.77, Test Loss: 0.26768, Test Accuracy: 92.38, Time:   18.6s
Epoch 48, Loss: 0.26022, Accuracy: 92.78, Test Loss: 0.26702, Test Accuracy: 92.44, Time:   17.9s
Epoch 49, Loss: 0.2602, Accuracy: 92.78, Test Loss: 0.2673, Test Accuracy: 92.42, Time:   17.9s
Epoch 50, Loss: 0.26018, Accuracy: 92.81, Test Loss: 0.26712, Test Accuracy: 92.4, Time:   18.6s
1.76 h
