Versione tensorfolow: 2.1.0

Adam-HD, alpha_0=0.1, beta= 10^-4 (MNIST).
Epoch 44, Loss: 0.24183, Accuracy: 93.26, Test Loss: 0.27978, Test Accuracy: 92.14, Time:   9.2s
Epoch 45, Loss: 0.24179, Accuracy: 93.23, Test Loss: 0.27103, Test Accuracy: 92.6, Time:   9.2s
Epoch 46, Loss: 0.23952, Accuracy: 93.27, Test Loss: 0.27015, Test Accuracy: 92.61, Time:   9.2s
Epoch 47, Loss: 0.23747, Accuracy: 93.36, Test Loss: 0.27486, Test Accuracy: 92.3, Time:   9.4s
Epoch 48, Loss: 0.24192, Accuracy: 93.25, Test Loss: 0.2679, Test Accuracy: 92.6, Time:   8.9s
Epoch 49, Loss: 0.23876, Accuracy: 93.39, Test Loss: 0.27039, Test Accuracy: 92.5, Time:   8.9s
Epoch 50, Loss: 0.24267, Accuracy: 93.24, Test Loss: 0.27522, Test Accuracy: 92.65, Time:   8.8s

Adam, alpha=0.00001, (MNIST).
Epoch 1, Loss: 2.35082, Accuracy: 9.8, Test Loss: 2.31638, Test Accuracy: 11.78, Time:   6.1s
Epoch 2, Loss: 2.31378, Accuracy: 11.13, Test Loss: 2.28889, Test Accuracy: 13.09, Time:   6.3s
Epoch 3, Loss: 2.29061, Accuracy: 12.15, Test Loss: 2.26833, Test Accuracy: 14.09, Time:   6.2s
Epoch 4, Loss: 2.27229, Accuracy: 13.02, Test Loss: 2.25132, Test Accuracy: 15.03, Time:   6.4s
Epoch 5, Loss: 2.25674, Accuracy: 13.91, Test Loss: 2.23657, Test Accuracy: 15.72, Time:   6.0s
Epoch 6, Loss: 2.24301, Accuracy: 14.76, Test Loss: 2.22338, Test Accuracy: 16.42, Time:   6.1s
Epoch 7, Loss: 2.23063, Accuracy: 15.5, Test Loss: 2.21138, Test Accuracy: 17.35, Time:   6.2s
Epoch 8, Loss: 2.21929, Accuracy: 16.23, Test Loss: 2.20032, Test Accuracy: 18.14, Time:   6.3s
Epoch 9, Loss: 2.20884, Accuracy: 16.87, Test Loss: 2.19001, Test Accuracy: 18.88, Time:   6.2s
Epoch 10, Loss: 2.19895, Accuracy: 17.6, Test Loss: 2.18033, Test Accuracy: 19.69, Time:   6.2s
Epoch 11, Loss: 2.18972, Accuracy: 18.27, Test Loss: 2.17119, Test Accuracy: 20.33, Time:   6.3s
Epoch 12, Loss: 2.18095, Accuracy: 18.94, Test Loss: 2.16252, Test Accuracy: 21.01, Time:   6.2s
Epoch 13, Loss: 2.17266, Accuracy: 19.56, Test Loss: 2.15425, Test Accuracy: 21.75, Time:   6.3s
Epoch 14, Loss: 2.16464, Accuracy: 20.16, Test Loss: 2.14633, Test Accuracy: 22.34, Time:   6.5s
Epoch 15, Loss: 2.15702, Accuracy: 20.87, Test Loss: 2.13873, Test Accuracy: 23.04, Time:   6.8s
Epoch 16, Loss: 2.14971, Accuracy: 21.48, Test Loss: 2.13141, Test Accuracy: 23.68, Time:   6.4s
Epoch 17, Loss: 2.14258, Accuracy: 22.04, Test Loss: 2.12436, Test Accuracy: 24.32, Time:   10.2s
Epoch 18, Loss: 2.13579, Accuracy: 22.62, Test Loss: 2.11754, Test Accuracy: 24.88, Time:   12.8s
Epoch 19, Loss: 2.12918, Accuracy: 23.16, Test Loss: 2.11093, Test Accuracy: 25.53, Time:   10.2s
Epoch 20, Loss: 2.12279, Accuracy: 23.71, Test Loss: 2.10453, Test Accuracy: 26.12, Time:   9.8s
Epoch 21, Loss: 2.1166, Accuracy: 24.27, Test Loss: 2.09832, Test Accuracy: 26.57, Time:   9.7s
Epoch 22, Loss: 2.11055, Accuracy: 24.85, Test Loss: 2.09227, Test Accuracy: 27.17, Time:   9.8s
Epoch 23, Loss: 2.1047, Accuracy: 25.36, Test Loss: 2.08638, Test Accuracy: 27.66, Time:   9.9s
Epoch 24, Loss: 2.09897, Accuracy: 25.85, Test Loss: 2.08064, Test Accuracy: 28.15, Time:   9.8s
Epoch 25, Loss: 2.09341, Accuracy: 26.35, Test Loss: 2.07503, Test Accuracy: 28.55, Time:   10.1s
Epoch 26, Loss: 2.08793, Accuracy: 26.84, Test Loss: 2.06956, Test Accuracy: 28.95, Time:   11.1s
Epoch 27, Loss: 2.08259, Accuracy: 27.35, Test Loss: 2.06421, Test Accuracy: 29.37, Time:   11.0s
Epoch 28, Loss: 2.07733, Accuracy: 27.84, Test Loss: 2.05897, Test Accuracy: 29.7, Time:   9.4s
Epoch 29, Loss: 2.07223, Accuracy: 28.26, Test Loss: 2.05383, Test Accuracy: 30.0, Time:   9.1s
Epoch 30, Loss: 2.06721, Accuracy: 28.69, Test Loss: 2.0488, Test Accuracy: 30.43, Time:   8.3s
Epoch 31, Loss: 2.06239, Accuracy: 29.14, Test Loss: 2.04386, Test Accuracy: 30.82, Time:   12.7s
Epoch 32, Loss: 2.05757, Accuracy: 29.55, Test Loss: 2.03902, Test Accuracy: 31.29, Time:   13.6s
Epoch 33, Loss: 2.0528, Accuracy: 29.93, Test Loss: 2.03426, Test Accuracy: 31.76, Time:   11.6s
Epoch 34, Loss: 2.04822, Accuracy: 30.33, Test Loss: 2.0296, Test Accuracy: 32.08, Time:   8.9s
Epoch 35, Loss: 2.04364, Accuracy: 30.7, Test Loss: 2.02501, Test Accuracy: 32.49, Time:   9.5s
Epoch 36, Loss: 2.03917, Accuracy: 31.13, Test Loss: 2.0205, Test Accuracy: 32.89, Time:   8.3s
Epoch 37, Loss: 2.03476, Accuracy: 31.55, Test Loss: 2.01606, Test Accuracy: 33.2, Time:   8.0s
Epoch 38, Loss: 2.03046, Accuracy: 31.95, Test Loss: 2.0117, Test Accuracy: 33.54, Time:   7.8s
Epoch 39, Loss: 2.02618, Accuracy: 32.3, Test Loss: 2.0074, Test Accuracy: 33.94, Time:   8.7s
Epoch 40, Loss: 2.02195, Accuracy: 32.66, Test Loss: 2.00316, Test Accuracy: 34.32, Time:   8.1s
Epoch 41, Loss: 2.0178, Accuracy: 33.06, Test Loss: 1.99899, Test Accuracy: 34.68, Time:   8.1s
Epoch 42, Loss: 2.01379, Accuracy: 33.46, Test Loss: 1.99488, Test Accuracy: 34.95, Time:   7.8s
Epoch 43, Loss: 2.00975, Accuracy: 33.78, Test Loss: 1.99083, Test Accuracy: 35.3, Time:   8.0s
Epoch 44, Loss: 2.00582, Accuracy: 34.11, Test Loss: 1.98683, Test Accuracy: 35.53, Time:   8.0s
Epoch 45, Loss: 2.00187, Accuracy: 34.44, Test Loss: 1.98289, Test Accuracy: 35.86, Time:   9.0s
Epoch 46, Loss: 1.99804, Accuracy: 34.73, Test Loss: 1.979, Test Accuracy: 36.24, Time:   8.4s
Epoch 47, Loss: 1.99422, Accuracy: 35.09, Test Loss: 1.97516, Test Accuracy: 36.57, Time:   8.1s
Epoch 48, Loss: 1.99049, Accuracy: 35.42, Test Loss: 1.97137, Test Accuracy: 36.88, Time:   8.2s
Epoch 49, Loss: 1.98675, Accuracy: 35.72, Test Loss: 1.96762, Test Accuracy: 37.16, Time:   8.1s
Epoch 50, Loss: 1.98307, Accuracy: 36.02, Test Loss: 1.96392, Test Accuracy: 37.5, Time:   8.8s

Adam-HD, alpha_0=0.000001, beta= 10^-4 (MNIST).
Epoch 1, Loss: 0.37446, Accuracy: 89.69, Test Loss: 0.28993, Test Accuracy: 91.57, Time:   16.7s
Epoch 2, Loss: 0.28074, Accuracy: 92.14, Test Loss: 0.27293, Test Accuracy: 92.17, Time:   15.3s
Epoch 3, Loss: 0.27456, Accuracy: 92.44, Test Loss: 0.26739, Test Accuracy: 92.44, Time:   14.6s
Epoch 4, Loss: 0.26982, Accuracy: 92.44, Test Loss: 0.27357, Test Accuracy: 91.97, Time:   9.5s
Epoch 5, Loss: 0.26664, Accuracy: 92.62, Test Loss: 0.26576, Test Accuracy: 92.54, Time:   9.5s
Epoch 6, Loss: 0.2629, Accuracy: 92.66, Test Loss: 0.26696, Test Accuracy: 92.53, Time:   9.5s
Epoch 7, Loss: 0.26246, Accuracy: 92.68, Test Loss: 0.26691, Test Accuracy: 92.65, Time:   9.4s
Epoch 8, Loss: 0.25956, Accuracy: 92.78, Test Loss: 0.27423, Test Accuracy: 92.18, Time:   9.4s
Epoch 9, Loss: 0.25902, Accuracy: 92.82, Test Loss: 0.27706, Test Accuracy: 92.29, Time:   9.5s
Epoch 10, Loss: 0.26254, Accuracy: 92.62, Test Loss: 0.27855, Test Accuracy: 91.95, Time:   9.5s
Epoch 11, Loss: 0.25967, Accuracy: 92.78, Test Loss: 0.27092, Test Accuracy: 92.35, Time:   9.9s
Epoch 12, Loss: 0.25683, Accuracy: 92.89, Test Loss: 0.27704, Test Accuracy: 92.25, Time:   9.5s
Epoch 13, Loss: 0.25666, Accuracy: 92.9, Test Loss: 0.27115, Test Accuracy: 92.35, Time:   9.5s
Epoch 14, Loss: 0.25958, Accuracy: 92.8, Test Loss: 0.26583, Test Accuracy: 92.56, Time:   9.6s
Epoch 15, Loss: 0.25791, Accuracy: 92.83, Test Loss: 0.27211, Test Accuracy: 92.33, Time:   9.5s
Epoch 16, Loss: 0.25813, Accuracy: 92.81, Test Loss: 0.27185, Test Accuracy: 92.06, Time:   9.5s
Epoch 17, Loss: 0.25431, Accuracy: 92.91, Test Loss: 0.26957, Test Accuracy: 92.51, Time:   9.4s
Epoch 18, Loss: 0.25115, Accuracy: 92.99, Test Loss: 0.27039, Test Accuracy: 92.5, Time:   9.4s
Epoch 19, Loss: 0.25756, Accuracy: 92.81, Test Loss: 0.27081, Test Accuracy: 92.41, Time:   9.5s
Epoch 20, Loss: 0.25197, Accuracy: 92.93, Test Loss: 0.30379, Test Accuracy: 91.32, Time:   9.5s
Epoch 21, Loss: 0.25756, Accuracy: 92.72, Test Loss: 0.26915, Test Accuracy: 92.57, Time:   9.5s
Epoch 22, Loss: 0.24497, Accuracy: 93.34, Test Loss: 0.27085, Test Accuracy: 92.26, Time:   9.3s
Epoch 23, Loss: 0.25399, Accuracy: 92.88, Test Loss: 0.27125, Test Accuracy: 92.49, Time:   9.2s
Epoch 24, Loss: 0.24547, Accuracy: 93.1, Test Loss: 0.26786, Test Accuracy: 92.48, Time:   9.6s
Epoch 25, Loss: 0.24628, Accuracy: 93.22, Test Loss: 0.28003, Test Accuracy: 92.38, Time:   9.5s
Epoch 26, Loss: 0.25009, Accuracy: 92.96, Test Loss: 0.27337, Test Accuracy: 92.51, Time:   9.2s
Epoch 27, Loss: 0.24521, Accuracy: 93.22, Test Loss: 0.26696, Test Accuracy: 92.61, Time:   10.1s
Epoch 28, Loss: 0.24675, Accuracy: 93.12, Test Loss: 0.27756, Test Accuracy: 92.04, Time:   10.0s
Epoch 29, Loss: 0.24565, Accuracy: 93.17, Test Loss: 0.26749, Test Accuracy: 92.41, Time:   9.5s
Epoch 30, Loss: 0.24537, Accuracy: 93.15, Test Loss: 0.28035, Test Accuracy: 91.89, Time:   9.7s
Epoch 31, Loss: 0.24811, Accuracy: 93.07, Test Loss: 0.26885, Test Accuracy: 92.5, Time:   9.1s
Epoch 32, Loss: 0.24454, Accuracy: 93.15, Test Loss: 0.2659, Test Accuracy: 92.57, Time:   9.5s
Epoch 33, Loss: 0.24317, Accuracy: 93.18, Test Loss: 0.26616, Test Accuracy: 92.65, Time:   9.5s
Epoch 34, Loss: 0.24197, Accuracy: 93.27, Test Loss: 0.267, Test Accuracy: 92.52, Time:   9.4s
Epoch 35, Loss: 0.247, Accuracy: 93.05, Test Loss: 0.26561, Test Accuracy: 92.7, Time:   9.2s
Epoch 36, Loss: 0.2431, Accuracy: 93.27, Test Loss: 0.26802, Test Accuracy: 92.47, Time:   9.4s
Epoch 37, Loss: 0.24384, Accuracy: 93.19, Test Loss: 0.26857, Test Accuracy: 92.67, Time:   10.3s
Epoch 38, Loss: 0.24893, Accuracy: 93.08, Test Loss: 0.26643, Test Accuracy: 92.57, Time:   11.6s
Epoch 39, Loss: 0.24475, Accuracy: 93.15, Test Loss: 0.28796, Test Accuracy: 91.86, Time:   9.4s
Epoch 40, Loss: 0.25888, Accuracy: 92.76, Test Loss: 0.27301, Test Accuracy: 92.56, Time:   9.1s
Epoch 41, Loss: 0.24273, Accuracy: 93.24, Test Loss: 0.27424, Test Accuracy: 92.48, Time:   9.1s
Epoch 42, Loss: 0.24483, Accuracy: 93.17, Test Loss: 0.2747, Test Accuracy: 92.44, Time:   9.8s
Epoch 43, Loss: 0.24308, Accuracy: 93.19, Test Loss: 0.27371, Test Accuracy: 92.54, Time:   10.3s
Epoch 44, Loss: 0.24183, Accuracy: 93.26, Test Loss: 0.27978, Test Accuracy: 92.14, Time:   10.2s
Epoch 45, Loss: 0.24179, Accuracy: 93.23, Test Loss: 0.27103, Test Accuracy: 92.6, Time:   9.5s
Epoch 46, Loss: 0.23952, Accuracy: 93.27, Test Loss: 0.27015, Test Accuracy: 92.61, Time:   9.3s
Epoch 47, Loss: 0.23747, Accuracy: 93.36, Test Loss: 0.27487, Test Accuracy: 92.3, Time:   9.5s
Epoch 48, Loss: 0.24192, Accuracy: 93.25, Test Loss: 0.2679, Test Accuracy: 92.6, Time:   9.3s
Epoch 49, Loss: 0.23876, Accuracy: 93.39, Test Loss: 0.2704, Test Accuracy: 92.5, Time:   9.7s
Epoch 50, Loss: 0.24267, Accuracy: 93.24, Test Loss: 0.27522, Test Accuracy: 92.65, Time:   11.4s

Adam, alpha=0.000001, (MNIST).
Epoch 1, Loss: 2.39064, Accuracy: 8.72, Test Loss: 2.37741, Test Accuracy: 9.53, Time:   6.9s
Epoch 2, Loss: 2.38668, Accuracy: 8.84, Test Loss: 2.37441, Test Accuracy: 9.62, Time:   6.5s
Epoch 3, Loss: 2.38414, Accuracy: 8.91, Test Loss: 2.37211, Test Accuracy: 9.68, Time:   6.4s
Epoch 4, Loss: 2.38209, Accuracy: 8.95, Test Loss: 2.37018, Test Accuracy: 9.75, Time:   6.5s
Epoch 5, Loss: 2.38031, Accuracy: 9.0, Test Loss: 2.36848, Test Accuracy: 9.87, Time:   6.3s
Epoch 6, Loss: 2.3787, Accuracy: 9.04, Test Loss: 2.36695, Test Accuracy: 9.91, Time:   6.5s
Epoch 7, Loss: 2.37725, Accuracy: 9.06, Test Loss: 2.36554, Test Accuracy: 9.93, Time:   6.5s
Epoch 8, Loss: 2.37591, Accuracy: 9.1, Test Loss: 2.36423, Test Accuracy: 10.01, Time:   6.4s
Epoch 9, Loss: 2.37472, Accuracy: 9.12, Test Loss: 2.36301, Test Accuracy: 10.03, Time:   6.5s
Epoch 10, Loss: 2.37348, Accuracy: 9.15, Test Loss: 2.36185, Test Accuracy: 10.07, Time:   6.1s
Epoch 11, Loss: 2.37239, Accuracy: 9.19, Test Loss: 2.36075, Test Accuracy: 10.17, Time:   6.3s
Epoch 12, Loss: 2.37133, Accuracy: 9.21, Test Loss: 2.35969, Test Accuracy: 10.18, Time:   6.2s
Epoch 13, Loss: 2.37037, Accuracy: 9.25, Test Loss: 2.35869, Test Accuracy: 10.23, Time:   6.2s
Epoch 14, Loss: 2.36933, Accuracy: 9.29, Test Loss: 2.35772, Test Accuracy: 10.27, Time:   6.1s
Epoch 15, Loss: 2.36841, Accuracy: 9.33, Test Loss: 2.35679, Test Accuracy: 10.27, Time:   6.2s
Epoch 16, Loss: 2.36755, Accuracy: 9.37, Test Loss: 2.35589, Test Accuracy: 10.27, Time:   6.2s
Epoch 17, Loss: 2.36659, Accuracy: 9.39, Test Loss: 2.35502, Test Accuracy: 10.31, Time:   5.9s
Epoch 18, Loss: 2.3658, Accuracy: 9.42, Test Loss: 2.35417, Test Accuracy: 10.34, Time:   5.8s
Epoch 19, Loss: 2.36494, Accuracy: 9.45, Test Loss: 2.35334, Test Accuracy: 10.38, Time:   6.0s
Epoch 20, Loss: 2.36414, Accuracy: 9.47, Test Loss: 2.35254, Test Accuracy: 10.4, Time:   6.2s
Epoch 21, Loss: 2.3634, Accuracy: 9.5, Test Loss: 2.35176, Test Accuracy: 10.42, Time:   7.1s
Epoch 22, Loss: 2.36266, Accuracy: 9.52, Test Loss: 2.351, Test Accuracy: 10.47, Time:   6.9s
Epoch 23, Loss: 2.36193, Accuracy: 9.54, Test Loss: 2.35026, Test Accuracy: 10.48, Time:   7.1s
Epoch 24, Loss: 2.36118, Accuracy: 9.56, Test Loss: 2.34953, Test Accuracy: 10.5, Time:   6.4s
Epoch 25, Loss: 2.3605, Accuracy: 9.58, Test Loss: 2.34882, Test Accuracy: 10.53, Time:   6.3s
Epoch 26, Loss: 2.35977, Accuracy: 9.61, Test Loss: 2.34813, Test Accuracy: 10.53, Time:   6.4s
Epoch 27, Loss: 2.35911, Accuracy: 9.63, Test Loss: 2.34745, Test Accuracy: 10.57, Time:   6.8s
Epoch 28, Loss: 2.35837, Accuracy: 9.66, Test Loss: 2.34678, Test Accuracy: 10.58, Time:   6.5s
Epoch 29, Loss: 2.35773, Accuracy: 9.67, Test Loss: 2.34612, Test Accuracy: 10.6, Time:   6.3s
Epoch 30, Loss: 2.35709, Accuracy: 9.69, Test Loss: 2.34548, Test Accuracy: 10.6, Time:   6.5s
Epoch 31, Loss: 2.35654, Accuracy: 9.72, Test Loss: 2.34485, Test Accuracy: 10.63, Time:   6.4s
Epoch 32, Loss: 2.3559, Accuracy: 9.74, Test Loss: 2.34423, Test Accuracy: 10.66, Time:   6.4s
Epoch 33, Loss: 2.35524, Accuracy: 9.76, Test Loss: 2.34362, Test Accuracy: 10.68, Time:   6.4s
Epoch 34, Loss: 2.35473, Accuracy: 9.78, Test Loss: 2.34301, Test Accuracy: 10.71, Time:   6.3s
Epoch 35, Loss: 2.35411, Accuracy: 9.8, Test Loss: 2.34242, Test Accuracy: 10.71, Time:   6.4s
Epoch 36, Loss: 2.35353, Accuracy: 9.83, Test Loss: 2.34183, Test Accuracy: 10.76, Time:   6.0s
Epoch 37, Loss: 2.35296, Accuracy: 9.84, Test Loss: 2.34125, Test Accuracy: 10.78, Time:   6.1s
Epoch 38, Loss: 2.35243, Accuracy: 9.86, Test Loss: 2.34068, Test Accuracy: 10.8, Time:   6.1s
Epoch 39, Loss: 2.35183, Accuracy: 9.89, Test Loss: 2.34012, Test Accuracy: 10.8, Time:   6.4s
Epoch 40, Loss: 2.35123, Accuracy: 9.9, Test Loss: 2.33956, Test Accuracy: 10.81, Time:   6.3s
Epoch 41, Loss: 2.3507, Accuracy: 9.91, Test Loss: 2.33901, Test Accuracy: 10.81, Time:   6.4s
Epoch 42, Loss: 2.35024, Accuracy: 9.93, Test Loss: 2.33846, Test Accuracy: 10.82, Time:   6.4s
Epoch 43, Loss: 2.34968, Accuracy: 9.94, Test Loss: 2.33793, Test Accuracy: 10.83, Time:   6.1s
Epoch 44, Loss: 2.34918, Accuracy: 9.94, Test Loss: 2.33739, Test Accuracy: 10.86, Time:   6.3s
Epoch 45, Loss: 2.34861, Accuracy: 9.95, Test Loss: 2.33687, Test Accuracy: 10.88, Time:   6.2s
Epoch 46, Loss: 2.34811, Accuracy: 9.98, Test Loss: 2.33635, Test Accuracy: 10.89, Time:   6.2s
Epoch 47, Loss: 2.34761, Accuracy: 10.0, Test Loss: 2.33584, Test Accuracy: 10.9, Time:   6.1s
Epoch 48, Loss: 2.34713, Accuracy: 10.01, Test Loss: 2.33534, Test Accuracy: 10.92, Time:   6.2s
Epoch 49, Loss: 2.3466, Accuracy: 10.03, Test Loss: 2.33484, Test Accuracy: 10.93, Time:   6.1s
Epoch 50, Loss: 2.34609, Accuracy: 10.04, Test Loss: 2.33434, Test Accuracy: 10.96, Time:   6.0s

Adam-HD (Multiplicative), alpha_0=0.1, beta= 0.02 (MNIST).
Epoch 1, Loss: 0.41741, Accuracy: 88.08, Test Loss: 0.30587, Test Accuracy: 90.96, Time:   9.5s
Epoch 2, Loss: 0.29442, Accuracy: 91.61, Test Loss: 0.27528, Test Accuracy: 92.04, Time:   9.2s
Epoch 3, Loss: 0.28076, Accuracy: 92.15, Test Loss: 0.2791, Test Accuracy: 92.11, Time:   9.1s
Epoch 4, Loss: 0.27188, Accuracy: 92.36, Test Loss: 0.27172, Test Accuracy: 92.05, Time:   9.2s
Epoch 5, Loss: 0.26645, Accuracy: 92.57, Test Loss: 0.26757, Test Accuracy: 92.43, Time:   9.3s
Epoch 6, Loss: 0.26186, Accuracy: 92.7, Test Loss: 0.26517, Test Accuracy: 92.45, Time:   9.4s
Epoch 7, Loss: 0.25902, Accuracy: 92.8, Test Loss: 0.26843, Test Accuracy: 92.33, Time:   9.5s
Epoch 8, Loss: 0.25592, Accuracy: 92.91, Test Loss: 0.26508, Test Accuracy: 92.6, Time:   9.3s
Epoch 9, Loss: 0.25376, Accuracy: 93.01, Test Loss: 0.26685, Test Accuracy: 92.51, Time:   9.6s
Epoch 10, Loss: 0.25291, Accuracy: 92.99, Test Loss: 0.26617, Test Accuracy: 92.55, Time:   9.3s
Epoch 11, Loss: 0.25122, Accuracy: 93.06, Test Loss: 0.26866, Test Accuracy: 92.06, Time:   9.5s
Epoch 12, Loss: 0.25007, Accuracy: 93.12, Test Loss: 0.26502, Test Accuracy: 92.49, Time:   9.0s
Epoch 13, Loss: 0.24873, Accuracy: 93.17, Test Loss: 0.26603, Test Accuracy: 92.39, Time:   10.2s
Epoch 14, Loss: 0.24794, Accuracy: 93.13, Test Loss: 0.26336, Test Accuracy: 92.52, Time:   12.0s
Epoch 15, Loss: 0.24709, Accuracy: 93.13, Test Loss: 0.2635, Test Accuracy: 92.62, Time:   12.4s
Epoch 16, Loss: 0.24609, Accuracy: 93.2, Test Loss: 0.26384, Test Accuracy: 92.51, Time:   14.1s
Epoch 17, Loss: 0.24542, Accuracy: 93.25, Test Loss: 0.26207, Test Accuracy: 92.66, Time:   12.7s
Epoch 18, Loss: 0.24461, Accuracy: 93.26, Test Loss: 0.26146, Test Accuracy: 92.61, Time:   13.1s
Epoch 19, Loss: 0.24425, Accuracy: 93.21, Test Loss: 0.26323, Test Accuracy: 92.6, Time:   13.0s
Epoch 20, Loss: 0.24374, Accuracy: 93.27, Test Loss: 0.26332, Test Accuracy: 92.62, Time:   15.2s
Epoch 21, Loss: 0.2437, Accuracy: 93.24, Test Loss: 0.26444, Test Accuracy: 92.58, Time:   14.1s
Epoch 22, Loss: 0.2426, Accuracy: 93.35, Test Loss: 0.26159, Test Accuracy: 92.56, Time:   14.5s
Epoch 23, Loss: 0.24236, Accuracy: 93.29, Test Loss: 0.26274, Test Accuracy: 92.56, Time:   12.2s
Epoch 24, Loss: 0.24125, Accuracy: 93.27, Test Loss: 0.26201, Test Accuracy: 92.65, Time:   10.7s
Epoch 25, Loss: 0.24125, Accuracy: 93.31, Test Loss: 0.26265, Test Accuracy: 92.62, Time:   10.8s
Epoch 26, Loss: 0.24073, Accuracy: 93.33, Test Loss: 0.2614, Test Accuracy: 92.75, Time:   10.6s
Epoch 27, Loss: 0.24046, Accuracy: 93.37, Test Loss: 0.26116, Test Accuracy: 92.68, Time:   11.1s
Epoch 28, Loss: 0.24013, Accuracy: 93.36, Test Loss: 0.26142, Test Accuracy: 92.65, Time:   11.3s
Epoch 29, Loss: 0.2397, Accuracy: 93.42, Test Loss: 0.26254, Test Accuracy: 92.6, Time:   10.6s
Epoch 30, Loss: 0.2398, Accuracy: 93.34, Test Loss: 0.26325, Test Accuracy: 92.59, Time:   11.7s
Epoch 31, Loss: 0.23945, Accuracy: 93.33, Test Loss: 0.26202, Test Accuracy: 92.66, Time:   12.8s
Epoch 32, Loss: 0.23898, Accuracy: 93.39, Test Loss: 0.26164, Test Accuracy: 92.66, Time:   11.7s
Epoch 33, Loss: 0.23896, Accuracy: 93.41, Test Loss: 0.26189, Test Accuracy: 92.64, Time:   10.8s
Epoch 34, Loss: 0.23838, Accuracy: 93.46, Test Loss: 0.26239, Test Accuracy: 92.57, Time:   10.8s
Epoch 35, Loss: 0.23827, Accuracy: 93.46, Test Loss: 0.26193, Test Accuracy: 92.74, Time:   11.5s
Epoch 36, Loss: 0.23763, Accuracy: 93.45, Test Loss: 0.26152, Test Accuracy: 92.63, Time:   11.9s
Epoch 37, Loss: 0.23764, Accuracy: 93.44, Test Loss: 0.26144, Test Accuracy: 92.7, Time:   11.4s
Epoch 38, Loss: 0.23749, Accuracy: 93.43, Test Loss: 0.26348, Test Accuracy: 92.56, Time:   11.6s
Epoch 39, Loss: 0.23758, Accuracy: 93.46, Test Loss: 0.26194, Test Accuracy: 92.58, Time:   13.0s
Epoch 40, Loss: 0.23723, Accuracy: 93.43, Test Loss: 0.26171, Test Accuracy: 92.7, Time:   13.1s
Epoch 41, Loss: 0.23697, Accuracy: 93.46, Test Loss: 0.26228, Test Accuracy: 92.74, Time:   9.6s
Epoch 42, Loss: 0.23673, Accuracy: 93.47, Test Loss: 0.26143, Test Accuracy: 92.64, Time:   9.7s
Epoch 43, Loss: 0.23638, Accuracy: 93.51, Test Loss: 0.26123, Test Accuracy: 92.68, Time:   9.7s
Epoch 44, Loss: 0.23613, Accuracy: 93.5, Test Loss: 0.26239, Test Accuracy: 92.61, Time:   9.7s
Epoch 45, Loss: 0.23608, Accuracy: 93.51, Test Loss: 0.26168, Test Accuracy: 92.69, Time:   9.7s
Epoch 46, Loss: 0.23588, Accuracy: 93.51, Test Loss: 0.26144, Test Accuracy: 92.72, Time:   10.3s
Epoch 47, Loss: 0.23556, Accuracy: 93.54, Test Loss: 0.26182, Test Accuracy: 92.71, Time:   11.1s
Epoch 48, Loss: 0.23537, Accuracy: 93.54, Test Loss: 0.26109, Test Accuracy: 92.67, Time:   11.3s
Epoch 49, Loss: 0.2352, Accuracy: 93.56, Test Loss: 0.26151, Test Accuracy: 92.69, Time:   11.2s
Epoch 50, Loss: 0.23501, Accuracy: 93.54, Test Loss: 0.26216, Test Accuracy: 92.61, Time:   10.9s
1.75 h
